,0,1,2,3,4
0,6.0,111.11111111111111,1.7222222222222223,0.7777777777777777,11.959277153015137
1,7.0,44.44444444444444,1.8333333333333333,1.0888888888888888,6.553689956665039
2,7.0,155.55555555555554,1.8333333333333333,0.8555555555555555,19.003450393676758
3,8.0,177.77777777777777,1.9444444444444444,1.4,21.927213668823242
4,8.0,177.77777777777777,2.388888888888889,0.9333333333333333,27.376672744750977
5,9.0,177.77777777777777,2.1666666666666665,0.7777777777777777,22.925752639770508
6,10.0,155.55555555555554,2.1666666666666665,1.011111111111111,19.44965171813965
7,11.0,0.0,2.0555555555555554,0.8555555555555555,1.657755732536316
8,11.0,155.55555555555554,1.6111111111111112,1.2444444444444445,23.445327758789062
9,11.0,155.55555555555554,2.5,1.3222222222222222,20.66352081298828
10,6.0,200.0,2.5,0.7,28.533004760742188
11,12.0,200.0,1.5,1.4,22.893648147583008
12,12.0,133.33333333333331,1.5,1.4,20.747085571289062
13,12.0,88.88888888888889,2.5,1.4,10.936519622802734
14,6.0,200.0,1.5,1.4,22.86673355102539
15,12.0,66.66666666666666,1.5,0.7,7.059714317321777
16,6.0,22.22222222222222,2.5,1.4,3.4254724979400635
17,9.0,200.0,2.5,0.7,30.246536254882812
18,12.0,200.0,2.5,0.7,22.46860122680664
19,6.0,133.33333333333331,2.5,0.7,14.474974632263184
20,6.0,177.77777777777777,2.5,0.7,22.563051223754883
21,12.0,177.77777777777777,2.5,0.7,23.180437088012695
22,7.0,200.0,2.5,0.7,34.262725830078125
23,12.0,111.11111111111111,2.5,1.4,13.565876007080078
24,6.0,200.0,2.5,1.4,27.553485870361328
25,6.0,88.88888888888889,1.5,0.7,10.501913070678711
26,6.0,200.0,1.5,0.7,31.880861282348633
27,6.0,200.0,1.6111111111111112,0.7,23.169145584106445
28,12.0,177.77777777777777,1.5,1.4,26.96124267578125
29,6.0,66.66666666666666,2.5,1.4,10.827012062072754
30,6.0,200.0,2.5,0.7777777777777777,33.375938415527344
31,6.0,200.0,2.5,1.3222222222222222,23.63711166381836
32,8.0,200.0,2.5,0.7,34.271480560302734
33,9.0,200.0,1.5,0.7,28.174715042114258
34,6.0,200.0,2.388888888888889,0.7,33.18751907348633
35,8.0,200.0,2.388888888888889,0.7,28.360065460205078
36,12.0,177.77777777777777,2.5,1.4,16.001468658447266
37,6.0,177.77777777777777,1.5,0.7,24.338693618774414
38,6.0,200.0,2.2777777777777777,0.7,36.43813705444336
39,12.0,133.33333333333331,2.5,0.7,20.813627243041992
40,12.0,22.22222222222222,1.5,0.7,3.595468282699585
41,6.0,155.55555555555554,1.5,1.4,20.039066314697266
42,12.0,44.44444444444444,2.5,0.7,5.577341079711914
43,12.0,155.55555555555554,1.5,0.7,23.713727951049805
44,12.0,177.77777777777777,1.5,0.7,23.67072296142578
45,6.0,177.77777777777777,1.5,1.4,23.142335891723633
46,12.0,200.0,1.5,0.7,26.624975204467773
47,6.0,200.0,1.7222222222222223,0.7,23.363100051879883
48,12.0,200.0,2.5,1.4,29.094467163085938
49,9.0,200.0,2.5,1.4,25.75227928161621
50,7.0,111.11111111111111,1.7222222222222223,1.3222222222222222,15.246203422546387
51,7.0,133.33333333333331,2.0555555555555554,0.7777777777777777,14.988410949707031
52,7.0,133.33333333333331,2.388888888888889,1.1666666666666665,25.095813751220703
53,8.0,66.66666666666666,1.5,1.0888888888888888,7.95640754699707
54,10.0,22.22222222222222,2.5,1.2444444444444445,3.637051582336426
55,10.0,66.66666666666666,2.388888888888889,1.3222222222222222,10.823357582092285
56,10.0,200.0,1.9444444444444444,1.0888888888888888,23.864852905273438
57,11.0,66.66666666666666,2.388888888888889,1.4,9.989392280578613
58,12.0,22.22222222222222,2.388888888888889,1.4,5.982912063598633
59,12.0,66.66666666666666,1.9444444444444444,1.1666666666666665,7.972245216369629
60,6.0,200.0,2.5,0.7,28.533004760742188
61,6.0,177.77777777777777,2.5,0.7,22.563051223754883
62,6.0,155.55555555555554,2.5,1.4,28.02733612060547
63,12.0,155.55555555555554,1.5,0.7,23.713727951049805
64,6.0,88.88888888888889,2.5,1.4,12.976995468139648
65,6.0,0.0,1.5,0.7,1.2654122114181519
66,6.0,44.44444444444444,2.5,1.4,6.28306245803833
67,6.0,155.55555555555554,1.5,0.7,17.20901107788086
68,12.0,155.55555555555554,2.5,1.4,17.899599075317383
69,6.0,200.0,1.5,1.4,22.86673355102539
70,12.0,177.77777777777777,1.5,1.4,26.96124267578125
71,12.0,177.77777777777777,2.5,0.7,23.180437088012695
72,12.0,200.0,2.5,0.7,22.46860122680664
73,6.0,177.77777777777777,1.5,1.4,23.142335891723633
74,6.0,200.0,2.5,0.7777777777777777,33.375938415527344
75,12.0,133.33333333333331,2.5,1.4,17.156320571899414
76,6.0,200.0,2.5,1.4,27.553485870361328
77,12.0,88.88888888888889,1.5,0.7,14.011887550354004
78,6.0,200.0,1.5,0.7,31.880861282348633
79,6.0,200.0,2.388888888888889,0.7,33.18751907348633
80,6.0,200.0,1.6111111111111112,0.7,23.169145584106445
81,12.0,111.11111111111111,2.5,0.7,20.53302574157715
82,6.0,200.0,2.5,0.8555555555555555,23.257423400878906
83,12.0,177.77777777777777,1.5,0.7,23.67072296142578
84,12.0,200.0,1.5,1.4,22.893648147583008
85,12.0,177.77777777777777,2.5,1.4,16.001468658447266
86,6.0,200.0,2.5,1.3222222222222222,23.63711166381836
87,6.0,177.77777777777777,1.5,0.7,24.338693618774414
88,12.0,44.44444444444444,1.5,0.7,5.293283462524414
89,6.0,200.0,1.5,0.7777777777777777,32.019264221191406
90,7.0,200.0,1.5,0.7,21.488731384277344
91,6.0,155.55555555555554,2.5,1.3222222222222222,19.646459579467773
92,12.0,111.11111111111111,1.5,1.4,14.445685386657715
93,12.0,200.0,2.388888888888889,0.7,17.896148681640625
94,6.0,177.77777777777777,2.5,1.4,16.494552612304688
95,12.0,133.33333333333331,1.5,0.7,22.173625946044922
